sale_row_id,invoice_id,transaction_date,transaction_time,branch,city,customer_type,gender,product_category,product_name,unit_price,quantity,discount_percent,tax_rate,cost_per_unit,payment_method,customer_rating
52037,INV-0037529,2026-11-20,19:25,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",586.58,9,0.00,14.00,398.48,"Debit Card",6.10
52038,INV-0037530,2026-11-21,19:28,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",623.59,10,0.00,14.00,423.64,"Mobile Wallet",7.40
52039,INV-0037531,2026-11-22,19:30,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",660.60,1,15.00,14.00,448.80,Cash,8.70
52040,INV-0037512,2026-11-03,18:46,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1937.41,2,10.00,14.00,1317.16,"Credit Card",9.50
52041,INV-0037513,2026-11-04,18:49,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1974.42,3,5.00,14.00,1342.32,"Debit Card",5.70
52042,INV-0037514,2026-11-05,18:51,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,31.43,4,0.00,14.00,21.08,"Mobile Wallet",7.00
52043,INV-0037515,2026-11-06,18:53,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",68.44,5,0.00,14.00,46.24,Cash,8.30
52044,INV-0037516,2026-11-07,18:56,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,105.45,6,15.00,14.00,71.40,"Credit Card",9.60
52045,INV-0037517,2026-11-08,18:58,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",142.46,7,10.00,14.00,96.56,"Debit Card",5.80
52046,INV-0037518,2026-11-09,19:00,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,179.47,8,5.00,14.00,121.72,"Mobile Wallet",7.10
52047,INV-0037519,2026-11-10,19:02,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,216.48,9,0.00,14.00,146.88,Cash,8.40
52048,INV-0037520,2026-11-11,19:05,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",253.49,10,0.00,14.00,172.04,"Credit Card",9.70
52049,INV-0037521,2026-11-12,19:07,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",290.50,1,15.00,14.00,197.20,"Debit Card",5.90
52050,INV-0037502,2026-10-24,18:24,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1567.31,2,10.00,14.00,1065.56,"Mobile Wallet",6.70
52051,INV-0037503,2026-10-25,18:26,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1604.32,3,5.00,14.00,1090.72,Cash,8.00
52052,INV-0037504,2026-10-26,18:28,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1641.33,4,0.00,14.00,1115.88,"Credit Card",9.30
52053,INV-0037505,2026-10-27,18:30,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1678.34,5,0.00,14.00,1141.04,"Debit Card",5.50
52054,INV-0037506,2026-10-28,18:33,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1715.35,6,15.00,14.00,1166.20,"Mobile Wallet",6.80
52055,INV-0037507,2026-10-29,18:35,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1752.36,7,10.00,14.00,1191.36,Cash,8.10
52056,INV-0037508,2026-10-30,18:37,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1789.37,8,5.00,14.00,1216.52,"Credit Card",9.40
52057,INV-0037509,2026-10-31,18:40,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1826.38,9,0.00,14.00,1241.68,"Debit Card",5.60
52058,INV-0037510,2026-11-01,18:42,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1863.39,10,0.00,14.00,1266.84,"Mobile Wallet",6.90
52059,INV-0037511,2026-11-02,18:44,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1900.40,1,15.00,14.00,1292.00,Cash,8.20
52060,INV-0037492,2026-10-14,18:01,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1197.21,2,10.00,14.00,813.96,"Credit Card",9.00
52061,INV-0037493,2026-10-15,18:03,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1234.22,3,5.00,14.00,839.12,"Debit Card",5.20
52062,INV-0037494,2026-10-16,18:05,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1271.23,4,0.00,14.00,864.28,"Mobile Wallet",6.50
52063,INV-0037495,2026-10-17,18:08,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1308.24,5,0.00,14.00,889.44,Cash,7.80
52064,INV-0037496,2026-10-18,18:10,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1345.25,6,15.00,14.00,914.60,"Credit Card",9.10
52065,INV-0037497,2026-10-19,18:12,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1382.26,7,10.00,14.00,939.76,"Debit Card",5.30
52066,INV-0037498,2026-10-20,18:14,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1419.27,8,5.00,14.00,964.92,"Mobile Wallet",6.60
52067,INV-0037499,2026-10-21,18:17,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1456.28,9,0.00,14.00,990.08,Cash,7.90
52068,INV-0037500,2026-10-22,18:19,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1493.29,10,0.00,14.00,1015.24,"Credit Card",9.20
52069,INV-0037501,2026-10-23,18:21,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1530.30,1,15.00,14.00,1040.40,"Debit Card",5.40
52070,INV-0037482,2026-10-04,17:38,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,827.11,2,10.00,14.00,562.36,"Mobile Wallet",6.20
52071,INV-0037483,2026-10-05,17:40,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,864.12,3,5.00,14.00,587.52,Cash,7.50
52072,INV-0037484,2026-10-06,17:43,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",901.13,4,0.00,14.00,612.68,"Credit Card",8.80
52073,INV-0037485,2026-10-07,17:45,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",938.14,5,0.00,14.00,637.84,"Debit Card",5.00
52074,INV-0037486,2026-10-08,17:47,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,975.15,6,15.00,14.00,663.00,"Mobile Wallet",6.30
52075,INV-0037487,2026-10-09,17:49,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1012.16,7,10.00,14.00,688.16,Cash,7.60
52076,INV-0037488,2026-10-10,17:52,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1049.17,8,5.00,14.00,713.32,"Credit Card",8.90
52077,INV-0037489,2026-10-11,17:54,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1086.18,9,0.00,14.00,738.48,"Debit Card",5.10
52078,INV-0037490,2026-10-12,17:56,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1123.19,10,0.00,14.00,763.64,"Mobile Wallet",6.40
52079,INV-0037491,2026-10-13,17:59,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1160.20,1,15.00,14.00,788.80,Cash,7.70
52080,INV-0037472,2026-09-24,17:15,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",457.01,2,10.00,14.00,310.76,"Credit Card",8.50
52081,INV-0037473,2026-09-25,17:17,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",494.02,3,5.00,14.00,335.92,"Debit Card",9.80
52082,INV-0037474,2026-09-26,17:20,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,531.03,4,0.00,14.00,361.08,"Mobile Wallet",6.00
52083,INV-0037475,2026-09-27,17:22,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",568.04,5,0.00,14.00,386.24,Cash,7.30
52084,INV-0037476,2026-09-28,17:24,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",605.05,6,15.00,14.00,411.40,"Credit Card",8.60
52085,INV-0037477,2026-09-29,17:27,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",642.06,7,10.00,14.00,436.56,"Debit Card",9.90
52086,INV-0037478,2026-09-30,17:29,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,679.07,8,5.00,14.00,461.72,"Mobile Wallet",6.10
52087,INV-0037479,2026-10-01,17:31,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",716.08,9,0.00,14.00,486.88,Cash,7.40
52088,INV-0037480,2026-10-02,17:33,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,753.09,10,0.00,14.00,512.04,"Credit Card",8.70
52089,INV-0037481,2026-10-03,17:36,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",790.10,1,15.00,14.00,537.20,"Debit Card",10.00
52090,INV-0037662,2025-04-02,00:29,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1547.91,2,10.00,14.00,1051.96,"Mobile Wallet",5.60
52091,INV-0037663,2025-04-03,00:31,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1584.92,3,5.00,14.00,1077.12,Cash,6.90
52092,INV-0037664,2025-04-04,00:34,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1621.93,4,0.00,14.00,1102.28,"Credit Card",8.20
52093,INV-0037665,2025-04-05,00:36,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1658.94,5,0.00,14.00,1127.44,"Debit Card",9.50
52094,INV-0037666,2025-04-06,00:38,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1695.95,6,15.00,14.00,1152.60,"Mobile Wallet",5.70
52095,INV-0037667,2025-04-07,00:40,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1732.96,7,10.00,14.00,1177.76,Cash,7.00
52096,INV-0037668,2025-04-08,00:43,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1769.97,8,5.00,14.00,1202.92,"Credit Card",8.30
52097,INV-0037669,2025-04-09,00:45,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1806.98,9,0.00,14.00,1228.08,"Debit Card",9.60
52098,INV-0037670,2025-04-10,00:47,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1843.99,10,0.00,14.00,1253.24,"Mobile Wallet",5.80
52099,INV-0037671,2025-04-11,00:50,"Branch A",Cairo,NULL,Male,"Food and Beverages",,1880.00,1,15.00,140.00,1278.40,Cash,7.10
52100,INV-0037652,2025-03-23,00:06,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1177.81,2,10.00,14.00,800.36,"Credit Card",7.90
52101,INV-0037653,2025-03-24,00:08,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1214.82,3,5.00,14.00,825.52,"Debit Card",9.20
52102,INV-0037654,2025-03-25,00:11,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1251.83,4,0.00,14.00,850.68,"Mobile Wallet",5.40
52103,INV-0037655,2025-03-26,00:13,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1288.84,5,0.00,14.00,875.84,Cash,6.70
52104,INV-0037656,2025-03-27,00:15,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1325.85,6,15.00,14.00,901.00,"Credit Card",8.00
52105,INV-0037657,2025-03-28,00:18,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1362.86,7,10.00,14.00,926.16,"Debit Card",9.30
52106,INV-0037658,2025-03-29,00:20,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1399.87,8,5.00,14.00,951.32,"Mobile Wallet",5.50
52107,INV-0037659,2025-03-30,00:22,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1436.88,9,0.00,14.00,976.48,Cash,6.80
52108,INV-0037660,2025-03-31,00:24,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1473.89,10,0.00,14.00,1001.64,"Credit Card",8.10
52109,INV-0037661,2025-04-01,00:27,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1510.90,1,15.00,14.00,1026.80,"Debit Card",9.40
52110,INV-0037642,2025-03-13,23:43,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,807.71,2,10.00,14.00,548.76,"Mobile Wallet",5.10
52111,INV-0037643,2025-03-14,23:46,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",844.72,3,5.00,14.00,573.92,Cash,6.40
52112,INV-0037644,2025-03-15,23:48,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,881.73,4,0.00,14.00,599.08,"Credit Card",7.70
52113,INV-0037645,2025-03-16,23:50,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,918.74,5,0.00,14.00,624.24,"Debit Card",9.00
52114,INV-0037646,2025-03-17,23:52,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",955.75,6,15.00,14.00,649.40,"Mobile Wallet",5.20
52115,INV-0037647,2025-03-18,23:55,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",992.76,7,10.00,14.00,674.56,Cash,6.50
52116,INV-0037648,2025-03-19,23:57,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1029.77,8,5.00,14.00,699.72,"Credit Card",7.80
52117,INV-0037649,2025-03-20,23:59,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1066.78,9,0.00,14.00,724.88,"Debit Card",9.10
52118,INV-0037650,2025-03-21,00:02,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1103.79,10,0.00,14.00,750.04,"Mobile Wallet",5.30
52119,INV-0037651,2025-03-22,00:04,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1140.80,1,15.00,14.00,775.20,Cash,6.60
52120,INV-0037632,2025-03-03,23:20,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,437.61,2,10.00,14.00,297.16,"Credit Card",7.40
52121,INV-0037633,2025-03-04,23:23,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",474.62,3,5.00,14.00,322.32,"Debit Card",8.70
52122,INV-0037634,2025-03-05,23:25,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",511.63,4,0.00,14.00,347.48,"Mobile Wallet",10.00
52123,INV-0037635,2025-03-06,23:27,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",548.64,5,0.00,14.00,372.64,Cash,6.20
52124,INV-0037636,2025-03-07,23:30,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,585.65,6,15.00,14.00,397.80,"Credit Card",7.50
52125,INV-0037637,2025-03-08,23:32,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",622.66,7,10.00,14.00,422.96,"Debit Card",8.80
52126,INV-0037638,2025-03-09,23:34,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",659.67,8,5.00,14.00,448.12,"Mobile Wallet",5.00
52127,INV-0037639,2025-03-10,23:36,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",696.68,9,0.00,14.00,473.28,Cash,6.30
52128,INV-0037640,2025-03-11,23:39,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,733.69,10,0.00,14.00,498.44,"Credit Card",7.60
52129,INV-0037641,2025-03-12,23:41,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",770.70,1,15.00,14.00,523.60,"Debit Card",8.90
52130,INV-0037622,2025-02-21,22:58,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,67.51,2,10.00,14.00,45.56,"Mobile Wallet",9.70
52131,INV-0037623,2025-02-22,23:00,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",104.52,3,5.00,14.00,70.72,Cash,5.90
52132,INV-0037624,2025-02-23,23:02,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,141.53,4,0.00,14.00,95.88,"Credit Card",7.20
52133,INV-0037625,2025-02-24,23:04,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",178.54,5,0.00,14.00,121.04,"Debit Card",8.50
52134,INV-0037626,2025-02-25,23:07,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,215.55,6,15.00,14.00,146.20,"Mobile Wallet",9.80
52135,INV-0037627,2025-02-26,23:09,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,252.56,7,10.00,14.00,171.36,Cash,6.00
52136,INV-0037628,2025-02-27,23:11,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",289.57,8,5.00,14.00,196.52,"Credit Card",7.30
52137,INV-0037629,2025-02-28,23:14,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",326.58,9,0.00,14.00,221.68,"Debit Card",8.60
52138,INV-0037630,2025-03-01,23:16,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,363.59,10,0.00,14.00,246.84,"Mobile Wallet",9.90
52139,INV-0037631,2025-03-02,23:18,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,400.60,1,15.00,14.00,272.00,Cash,6.10
52140,INV-0037612,2025-02-11,22:35,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1677.41,2,10.00,14.00,1140.36,"Credit Card",6.90
52141,INV-0037613,2025-02-12,22:37,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1714.42,3,5.00,14.00,1165.52,"Debit Card",8.20
52142,INV-0037614,2025-02-13,22:39,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1751.43,4,0.00,14.00,1190.68,"Mobile Wallet",9.50
52143,INV-0037615,2025-02-14,22:42,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1788.44,5,0.00,14.00,1215.84,Cash,5.70
52144,INV-0037616,2025-02-15,22:44,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1825.45,6,15.00,14.00,1241.00,"Credit Card",7.00
52145,INV-0037617,2025-02-16,22:46,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1862.46,7,10.00,14.00,1266.16,"Debit Card",8.30
52146,INV-0037618,2025-02-17,22:48,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1899.47,8,5.00,14.00,1291.32,"Mobile Wallet",9.60
52147,INV-0037619,2025-02-18,22:51,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1936.48,9,0.00,14.00,1316.48,Cash,5.80
52148,INV-0037620,2025-02-19,22:53,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1973.49,10,0.00,14.00,1341.64,"Credit Card",7.10
52149,INV-0037621,2025-02-20,22:55,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",30.50,1,15.00,14.00,20.40,"Debit Card",8.40
52150,INV-0037602,2025-02-01,22:12,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1307.31,2,10.00,14.00,888.76,"Mobile Wallet",9.20
52151,INV-0037603,2025-02-02,22:14,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1344.32,3,5.00,14.00,913.92,Cash,5.40
52152,INV-0037604,2025-02-03,22:17,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1381.33,4,0.00,14.00,939.08,"Credit Card",6.70
52153,INV-0037605,2025-02-04,22:19,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1418.34,5,0.00,14.00,964.24,"Debit Card",8.00
52154,INV-0037606,2025-02-05,22:21,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1455.35,6,15.00,14.00,989.40,"Mobile Wallet",9.30
52155,INV-0037607,2025-02-06,22:23,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1492.36,7,10.00,14.00,1014.56,Cash,5.50
52156,INV-0037608,2025-02-07,22:26,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1529.37,8,5.00,14.00,1039.72,"Credit Card",6.80
52157,INV-0037609,2025-02-08,22:28,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1566.38,9,0.00,14.00,1064.88,"Debit Card",8.10
52158,INV-0037610,2025-02-09,22:30,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1603.39,10,0.00,14.00,1090.04,"Mobile Wallet",9.40
52159,INV-0037611,2025-02-10,22:33,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1640.40,1,15.00,14.00,1115.20,Cash,5.60
52160,INV-0037592,2025-01-22,21:49,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",937.21,2,10.00,14.00,637.16,"Credit Card",6.40
52161,INV-0037593,2025-01-23,21:51,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",974.22,3,5.00,14.00,662.32,"Debit Card",7.70
52162,INV-0037594,2025-01-24,21:54,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1011.23,4,0.00,14.00,687.48,"Mobile Wallet",9.00
52163,INV-0037595,2025-01-25,21:56,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1048.24,5,0.00,14.00,712.64,Cash,5.20
52164,INV-0037596,2025-01-26,21:58,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1085.25,6,15.00,14.00,737.80,"Credit Card",6.50
52165,INV-0037597,2025-01-27,22:01,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1122.26,7,10.00,14.00,762.96,"Debit Card",7.80
52166,INV-0037598,2025-01-28,22:03,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1159.27,8,5.00,14.00,788.12,"Mobile Wallet",9.10
52167,INV-0037599,2025-01-29,22:05,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1196.28,9,0.00,14.00,813.28,Cash,5.30
52168,INV-0037600,2025-01-30,22:07,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1233.29,10,0.00,14.00,838.44,"Credit Card",6.60
52169,INV-0037601,2025-01-31,22:10,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1270.30,1,15.00,14.00,863.60,"Debit Card",7.90
52170,INV-0037582,2025-01-12,21:26,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,567.11,2,10.00,14.00,385.56,"Mobile Wallet",8.70
52171,INV-0037583,2025-01-13,21:29,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",604.12,3,5.00,14.00,410.72,Cash,10.00
52172,INV-0037584,2025-01-14,21:31,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",641.13,4,0.00,14.00,435.88,"Credit Card",6.20
52173,INV-0037585,2025-01-15,21:33,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",678.14,5,0.00,14.00,461.04,"Debit Card",7.50
52174,INV-0037586,2025-01-16,21:35,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,715.15,6,15.00,14.00,486.20,"Mobile Wallet",8.80
52175,INV-0037587,2025-01-17,21:38,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",752.16,7,10.00,14.00,511.36,Cash,5.00
52176,INV-0037588,2025-01-18,21:40,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,789.17,8,5.00,14.00,536.52,"Credit Card",6.30
52177,INV-0037589,2025-01-19,21:42,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",826.18,9,0.00,14.00,561.68,"Debit Card",7.60
52178,INV-0037590,2025-01-20,21:45,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,863.19,10,0.00,14.00,586.84,"Mobile Wallet",8.90
52179,INV-0037591,2025-01-21,21:47,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,900.20,1,15.00,14.00,612.00,Cash,5.10
52180,INV-0037572,2025-01-02,21:03,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,197.01,2,10.00,14.00,133.96,"Credit Card",5.90
52181,INV-0037573,2025-01-03,21:06,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,234.02,3,5.00,14.00,159.12,"Debit Card",7.20
52182,INV-0037574,2025-01-04,21:08,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",271.03,4,0.00,14.00,184.28,"Mobile Wallet",8.50
52183,INV-0037575,2025-01-05,21:10,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",308.04,5,0.00,14.00,209.44,Cash,9.80
52184,INV-0037576,2025-01-06,21:13,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,345.05,6,15.00,14.00,234.60,"Credit Card",6.00
52185,INV-0037577,2025-01-07,21:15,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,382.06,7,10.00,14.00,259.76,"Debit Card",7.30
52186,INV-0037578,2025-01-08,21:17,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,419.07,8,5.00,14.00,284.92,"Mobile Wallet",8.60
52187,INV-0037579,2025-01-09,21:19,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",456.08,9,0.00,14.00,310.08,Cash,9.90
